"Y","E1","E2","E3","E4","E5","E6","E7","E8","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30"
6316.34740504892,4.02482908866824,5.26822725489244,4.83070180823325,6.52899929348099,5.14699980458529,5.94353074548079,5.35655701768325,3.4829879610826,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1
4376.46297649229,4.4875383872572,6.22071865487394,5.58282357363745,7.17639585487625,6.69118388053835,3.07101875240437,4.26164860594088,5.68255499617203,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
6543.58821301988,4.5647882274101,4.74558955924544,5.16610061204753,4.54005211641186,4.37543009707429,5.60942918162853,5.05854562889534,5.91144566501242,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0
5576.00953746547,5.57430344582066,4.60251657699065,4.9847803186616,4.89725797916454,5.24294330296305,4.97014921831179,4.73886468838988,4.4562317294408,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
7606.76701693767,4.62998881641815,6.49818754739526,3.35848900893954,4.21156771090161,3.71376508042156,5.60048768395818,4.38391734107403,4.57397694308987,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3710.19806179004,5.33865883433961,3.54739992141263,4.92723162946384,6.4131539007682,4.91569255163626,2.66623052184904,4.02404317545339,4.60953807104838,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8209.61636678129,4.4875256190159,5.49121188154122,4.16371716600366,6.06141612111799,3.76948363396487,6.5832291679189,6.32428298905191,5.6547482084012,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
9954.27676885688,5.34947593347095,4.04023473886853,5.08451731693046,5.75747218077845,3.92506468114052,5.43530299546173,5.7829074981794,5.21837824196314,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8609.85533147041,7.34363744512344,5.17973066564068,5.09182985617579,5.0459914086764,5.02066087926283,5.32237183267577,6.62937194971182,4.63181162000778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
4727.69752064199,5.47170057207937,2.96977589923301,4.69427809112101,5.23024136127523,5.32918849408928,3.54742360015828,4.9899187893948,5.32139662549565,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1
5607.47314784092,5.47172839936207,4.55080192529155,4.12719337263385,5.68114387365929,6.0418770461297,4.65554873480121,4.4298707756858,3.64248350295706,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
9787.28548506407,5.05149758065873,4.7301012748953,7.07559310896122,5.24296654759779,5.78130219306813,5.61647689325616,4.97139353315892,4.78802585102285,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5819.61047071439,4.27786131114218,3.50672046209106,5.29336993292925,5.6177423026387,6.16246426107571,5.81097317565076,4.50483772271621,5.06674337346735,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
6142.19889867934,5.84307203546679,5.24546628368,5.56689032434071,6.1805238144364,3.90527204611306,4.83480195475826,5.77722405866795,4.19408240474928,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1
6400.88159561788,5.56528510991291,4.93445825949389,5.59962829406512,5.68188986518767,3.69157459217183,3.77670214891309,3.67053614478595,4.48182406302594,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6172.46039558913,6.14179543100806,3.92762904021077,3.57569315908751,5.67031249814198,6.50775553343041,4.10941992925361,3.85767846048118,5.36896547403444,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
4032.27844645579,5.77911623251512,4.26611665495682,5.5730275684524,4.67266992136187,4.9715838113319,4.20572537745246,4.14527398345156,5.26897703288906,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
7669.78996385658,5.4715823380927,5.01064995198445,4.53246944515277,4.28983338202767,4.71229714370345,4.97567030938269,6.85936054583,4.17733141432461,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0
6947.54571036745,4.83949255197892,4.0009669213854,5.3889517455468,5.53608144724607,5.04796849231109,7.34847788445422,6.23567394890137,5.04055373966011,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1
9366.94332013659,5.55030409829692,4.23564378326998,6.49572325960512,4.25797136962406,4.5922895441608,3.93080301539805,4.08397163877186,5.39842123735604,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
7228.95510476894,5.01595639709625,5.10389196412375,6.46026124391073,5.26737501842865,6.46507333857467,4.87161410091636,2.27531141164829,4.13559865901566,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
4977.84717876025,4.13724215018792,5.56971180789628,6.14040067049906,6.0289346139023,5.58333615804542,5.97232606342737,3.53485129836991,5.25013829311368,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0
10555.2885349787,4.41462688638418,2.3047914805646,5.1579447469718,5.18768726338434,2.52087666381084,5.86077878036079,5.7448577998492,6.17427152182648,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
11198.5379487156,4.5140298289046,5.48352495263185,4.95835761781295,4.10547706109828,5.48462938219104,4.10459961707163,5.22963348273946,6.50762339237549,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
6773.99786494907,5.31158837429703,4.45559953896897,4.559459051394,5.2259400093305,4.85891752899113,6.47588164341793,4.96094423205306,5.00995878119131,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
6974.61729395495,5.66641759547972,3.95328882206648,5.56494714978212,4.1958054133982,5.55452368727483,5.1097159734385,5.86482024217832,4.16238693103561,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2055.58684666688,5.33384164167209,5.66022320024411,4.55627021465733,4.64293601081782,4.27496682680089,4.20835326285408,3.56182627795097,4.04129926264161,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
10350.2835551414,4.89743596493937,4.82284227441905,5.64762317173006,6.99367223774638,7.60480256504389,7.97470976644749,5.06488012860539,3.65902103000816,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
9787.29894711641,6.62527400772997,6.09758742297691,4.38525528370869,4.5245099220577,4.4843139581284,6.99725747088457,4.93998735865855,4.47413846432676,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4470.63866734867,4.44698836680702,5.32374516279522,2.90281606612804,5.48778524547357,4.85258633554319,5.2113752175895,6.08912160272898,4.80939960570458,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4684.19160794733,5.2541185201158,5.91833423956479,4.99913282247168,4.47914352928359,4.3657382647304,4.77061990181674,4.13283850796101,4.54689282638589,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5993.40280036684,5.01184213022667,3.29977631331157,3.84483093038186,6.24035282946137,5.19248803039797,5.70530058885681,5.77360869401389,4.24621119259204,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8546.26505480905,7.08528965066854,5.23474874514774,5.55965129194103,4.93121780230311,4.03486444396383,5.50618007931679,6.16304358749371,4.8726262659496,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4692.33924069815,4.4657058042444,4.59973047744942,2.80473714267498,4.21424429302107,4.89998219253161,5.25025759398304,5.28451212963395,4.16675210297383,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6416.54143249383,5.2854833581093,6.42128293795623,6.48309170399642,4.85764207525404,6.23927322954237,5.77248723740601,5.31670468852829,4.01059043050242,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
11242.6134910743,4.24897876493262,4.80546162414044,5.86225979899888,5.09663230349984,4.90264436995195,6.77624696118645,4.30699124480239,4.40459925161575,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
7814.77048181836,4.5438842703263,4.8511229111799,6.14099633751237,3.94172120819185,5.54340459032468,5.01294713546676,5.80007111048667,4.79335559148057,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
8770.75922859573,6.47525733833767,4.52213638985622,5.38732010890729,4.95082191830731,4.50949915543822,6.14947111562813,5.55385450598789,4.22252504344938,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
6248.09852589132,4.7653344004391,5.91659869455956,6.94605571097088,5.37426974367909,6.285688565801,4.90534980150355,4.41503745910549,3.52399539724434,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
5201.66428995105,5.36035525238909,5.20719059694793,4.65105799943172,5.11150907595712,5.41689085651836,6.91387370127514,5.79388061123222,4.47838679550249,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
9731.83462738768,4.64894486461297,4.25257892595282,7.10687236047521,5.06959075902783,4.00138480527118,4.79419058931161,5.53987959902848,3.33498623573932,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
10822.0037066691,5.75998033147665,5.52408326814403,4.44594621609829,5.68882244828484,5.73126180833925,6.51963185869993,5.62242316142955,4.05554059985015,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
6596.00581836439,5.65066858103484,3.4120759963439,4.40136596039548,5.80843667472575,4.03040677757791,5.2933647980942,3.89663570478392,5.45417952264281,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
6326.59984175283,5.05160437780891,4.98633526644583,5.30532702959867,5.87342646221496,3.05724765279334,6.5182001843839,4.86353106475926,5.22535853007617,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1
4622.45270878048,3.00280375548231,5.54728848486757,5.23215969209851,5.3075979026334,4.88046732578596,3.67046993614565,5.41445378288689,5.29340703397004,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0
7337.72289529023,4.83958852394633,5.88760238127578,5.24862647129131,2.77142677870382,3.4999957859386,4.05553549535609,8.05142499516566,5.20275251583955,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5607.78199458657,4.75590561106378,4.56861995096215,5.59661757602852,4.78509090243975,5.50681784585234,5.10615631588811,4.1626149522151,3.86118368861933,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
7291.54935866301,5.785693421501,2.39978649118483,6.21053561714591,4.9688780567088,4.53231395712913,4.2043463793065,5.86213253846364,4.93619111046202,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
2714.56638485096,4.127551247647,4.05507696850906,3.23695906874322,4.72321819456003,3.52947722077765,5.4751602092195,4.8025577100647,3.94475113229411,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
5038.71389382348,3.72300335371677,6.76263733370295,4.2467995595946,5.30276511306006,4.68662877350401,4.17053719898603,4.21921686108164,4.97422051727737,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
4671.89610119938,5.55074877085292,4.97992231384142,5.20386892651449,4.50799344122029,4.4799134019398,3.80620866487041,4.12683940169418,5.43429313063271,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
4952.77491710152,4.08478716320213,3.44983582022572,5.12726052090135,5.936520182798,6.82356083877909,5.14308578122172,4.13932128727173,4.90218273992229,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
7597.03196063426,5.62952364739601,5.08982283963519,6.4715425753521,4.89130474519919,5.62856967509019,3.98022417534261,4.40542758612193,6.35421324088333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0
10428.0448377635,5.63529655444148,3.97985228253443,4.71765156217012,4.59631902734849,3.74801990259458,5.96768556252935,4.37537728408642,5.59673293115677,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
9939.57393340181,6.02326567707356,4.10716613079905,5.81342068776724,5.17643021799416,6.83095386258953,4.81521740196182,5.24228339110977,5.00490624931068,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1
2767.95452275953,2.14026198858509,6.13592457716037,5.69050682243913,3.76594983184235,6.23037169965457,3.75252060470318,3.52844586908659,4.15905534173004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
4018.38667603885,4.35194405303362,4.49540394914027,4.30591566224994,5.12373098291288,6.01707094660319,3.8799811608426,4.75852136096905,3.79569933715761,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
9279.50375249903,5.05611592293899,5.62595329146271,6.4362693475698,5.23820073262649,5.56020717198029,6.92747737677279,3.13547027109146,3.57148783805968,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0
3600.25441321639,3.82183106575141,4.65394671815243,6.73299240766323,5.48804051886663,4.85265765681861,4.01533959483215,3.9697407238711,4.61438319656676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1
6681.92776151382,3.9848020882499,3.89812798922356,5.50610158345049,5.05872359200833,5.7686594643365,5.15043176601796,5.12599146016545,5.7974199601661,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0
2991.76882188691,4.62257466923825,4.6030168899493,3.3501638161814,4.58501095962089,5.46812096851325,4.04136426448731,6.13894280259854,4.00314425953151,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
6946.00900151813,6.76322532923337,4.17591640851203,6.02063662969618,6.09125250597014,4.43661098918879,4.57200009587483,4.81334349795376,4.40839733573719,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3035.12941109876,4.38952726928837,6.27354466102859,5.96909311355451,5.6411943942568,4.03813079052792,4.75154018220751,4.18906562310575,5.43509612621081,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
3402.73455053799,4.76004316429298,6.00083496143665,5.7261929399652,5.64040199760435,4.01144070085371,5.05021097813129,5.36141379206368,4.65676731556679,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
3931.41228789606,5.35107416582371,5.93121196646306,4.04191997930404,4.24961518752809,4.40098705203839,4.90035539960074,5.60304490178779,6.37156565798012,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
7650.62042460115,4.51319873476618,5.99017274548238,6.37360956922432,6.61025127747893,6.03312785039803,4.39598966960775,5.6824906769078,4.98877583601268,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
10183.7294391812,4.2033620113923,3.89844390287193,5.59921346492381,5.40029409473252,5.08996063507637,6.47014942974442,5.42588412523543,5.20165118149512,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
3336.83990342384,4.82404626083268,5.23740831370857,4.16538051766826,5.71105834970156,5.95589675604755,3.21410536024126,5.75768255023647,6.38112846834565,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0
9602.5433680731,3.31956882357717,5.82761376621232,7.00508639836759,5.36394399164932,4.01478373871892,5.27580927115655,5.54357361608336,3.66090182200542,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6464.29805844214,4.6157391302633,4.87485494326433,5.20883831203881,5.05864903976415,4.86402020372585,5.63093927098361,4.65976708976164,6.86490191905592,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
5026.64183449378,3.87655539178828,6.48966369892916,4.53188707447735,3.13981190904639,5.1651811478063,6.10158569722345,4.2075071684515,4.00064928897187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9103.54541286128,4.55402770341308,4.96630351634048,3.69463717750266,3.62180086773136,4.50694839666396,2.97358035835747,6.7689506517947,6.95396515109311,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7493.95786271247,5.38694460706263,4.74047950528588,5.03248039126619,6.39230076703979,5.21770424516511,5.35531490076829,5.41288570345215,2.97247783218578,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
4016.32757649013,6.55655979876319,4.823756094319,6.50338873003963,4.91437124698243,5.6290825093351,4.10233790249335,5.99878303335552,3.06158657305785,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5900.81443258031,4.24013526856941,3.30670354010241,3.7966934597713,5.18271092640081,5.24635850335729,5.40766528248911,5.56737093877017,4.48584023981765,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
8575.96051063181,5.45638698568227,4.78290483862049,3.94239908042315,4.41799779654681,6.45561921160238,5.30291696158451,5.75342851678989,3.64703189099695,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
2926.08439786828,3.84153648243848,4.48092932983497,3.3040177373732,4.51581815403991,5.37871375587804,5.22305368212984,6.81759239813755,2.67892517802608,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6172.12820341741,6.59200302626191,5.47877799584835,4.92805849659338,4.4739879889551,4.94644147197184,5.60832654166706,5.15835931135743,5.86010463974802,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1
4110.05671523489,4.81378165124255,3.07758010578137,3.71739590582177,4.32317999070821,3.5275210755868,4.1288296124955,4.73659135388958,6.08901405929788,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1
6545.17543039062,4.8254845794321,5.12819009931141,6.31554851143935,3.22110449811259,3.48987476103523,5.91754759245663,6.1475489899579,6.87122139232503,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
9748.75433013452,5.88278546798609,5.15835187791749,5.40553647025898,3.57176564494483,6.94032873910586,5.3546794575633,3.73531610481487,4.37280914869564,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1
8855.61302845332,3.90249609673417,3.18777234095916,6.27683000365224,5.1846289043611,5.63824393676189,4.53045850724367,2.44504040176255,2.45343872983551,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4639.82474949195,3.35544874595551,4.31520355642676,5.78230586344021,3.34050614812178,5.92188601581492,4.37748202297536,5.14965223345287,6.12399632462195,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1
5222.87080909651,4.92465433813032,5.19232165440623,5.07628064627787,4.76853588969236,6.10517271053643,3.2670890734715,4.93351945880925,2.62101711066758,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6902.88138003885,3.87759889005047,5.22689772638667,6.42812146648346,5.53528670155139,3.9471967775049,5.30600211367445,5.40146565139497,5.04657762173074,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6779.03197523192,4.23584219603025,4.1031059133101,7.82264622378518,4.55334291779881,5.09109006402797,5.7990899899716,4.9190933280385,3.88979375834551,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
8257.84383611513,5.36135060764162,4.26600857890728,5.13001898422859,4.87174527100868,5.26806135490509,6.72247350688558,4.61900389657117,4.29518363170465,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9268.59843451038,6.00397441090781,5.37840322311518,3.8926317636371,6.1578354916472,5.72390730086048,3.15476010075685,6.99624053405177,5.78943901859428,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
9532.32019196477,6.76793382862821,4.83785836062186,5.4775834630543,4.41573234139338,5.99419508601185,6.0215624754904,4.05520930457214,5.01178064901772,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3322.47190461335,5.10431236739675,4.29393573791656,4.30294168553011,4.77572009631057,5.00733840894387,2.38361091450938,4.96404008324217,5.89165779159214,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
8647.418977944,5.326975011762,5.67680050657205,5.0634855365918,6.1527356655066,5.60209512054111,4.59735411438584,4.85162809651095,4.71819261117379,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
4613.32091344072,4.89875856907024,5.93872353805781,4.75949825902725,3.91275760669074,4.42514761809736,3.82355134327624,3.81986331172451,3.14790869200451,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0
7297.60669041461,3.58155159411239,7.15619816224005,5.16315509085722,4.7267876772309,6.18158966039201,4.56054156111826,3.82930181588736,6.2860438807949,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
4621.12321231008,4.44734885748888,2.2508803831485,5.63981675828296,3.97393525481789,3.69864480487867,4.98018162499119,4.90906941368241,4.76083232926888,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
10975.1739136099,4.92498053913215,6.16190262260616,5.49888751081918,4.45286803864404,2.78288852786991,6.39638361543153,3.19396564602399,4.43089060445677,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
10285.44404926,3.96256529065448,6.66325929000838,6.00353436808109,5.3847117133571,4.13198457389911,6.07783423417566,4.88699003160336,5.2922632706225,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
5412.44498215385,5.66179084419402,3.34208394160303,4.25734647845138,5.18011247179769,3.3878126344566,5.40258125379276,3.63267473014582,4.08436418893887,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
6907.62674598592,3.75037282732251,3.91964404522852,5.73930047162066,3.94914564848209,5.06381790770588,5.67819404954319,4.10689979291784,2.8172706304035,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
9191.093709771,4.11203327443454,6.13883345488366,5.73316246092663,5.26071830320148,4.61594715527924,6.03652626143889,5.46875441597366,5.60522023761451,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
5655.44453782682,3.95433824963403,4.26593413109075,5.19520023519877,5.99404552080836,5.42195269374522,4.35964333745853,5.07994245592783,3.46799413977964,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5381.60378413539,4.30533472663046,4.4527139703718,3.37647326173591,5.86867326714897,5.66507594275339,5.99323031821976,4.19892932519408,4.09541577401744,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0
6042.20567271347,4.44779919102362,3.75849278526962,5.19417226508649,3.81871736512286,4.00190212994519,3.40997852338584,5.70551454009846,3.78252569296249,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11483.3440359811,6.49743620823683,3.69720896773995,4.97770012558565,7.13092367265422,6.70849473146085,4.97497130130159,5.6419686211991,5.03614312903439,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
2837.84527652399,4.04675656217293,4.11989280089508,5.52916950032889,4.15016780383847,5.57098936720589,4.78930922142868,4.99620420028825,6.43500490830036,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
8362.58523967159,4.97032952509449,5.78596979971901,7.23301056916466,4.95628415059195,3.91170779237892,4.51853798338426,6.4251928894984,4.01491665136024,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
